lengthscale,likelihood_variance,kernel_variance,trainable_kernel,trainable_variance,trainable_lengthscale,avg_rmse,rmse_list,avg_mape,mape_list
,400.0,,1.0,0.0,1.0,68.51936750073381,"[68.09292088669062, 57.224945169361526, 65.62359386809874, 70.96320782758518, 87.24487629107983, 67.01814528405953, 48.69883162874867, 87.03173922145044, 68.67100984157597, 64.62440498868776]",0.7359511902960795,"[0.653075255096018, 0.5055916442445856, 0.6936290989133543, 0.7789224057746448, 0.8036097863056118, 0.5989953133325926, 0.5070651632923313, 1.2526342435426876, 0.7995380044420238, 0.7664509880169443]"
