lengthscale,likelihood_variance,kernel_variance,trainable_kernel,trainable_variance,trainable_lengthscale,avg_rmse,rmse_list
,,,1.0,1.0,0.0,16.52941578296297,"[11.94072407276087, 21.435818254534464, 9.967482320044645, 15.119535536222223, 14.367964631804577, 20.698784402881074, 15.141437478095531, 13.159805422590086, 20.84703057024895, 22.615575140447287]"
