lengthscale,likelihood_variance,kernel_variance,trainable_kernel,trainable_variance,trainable_lengthscale,avg_rmse,rmse_list
"[0.08, 0.08, 1]",400.0,625.0,1.0,1.0,1.0,17.309730936027023,"[15.375995475592664, 15.206839247587025, 16.409902498700934, 15.582966270400089, 22.911463532656562, 14.69548579711971, 12.081529826402113, 13.927275431422752, 29.59612034436136]"
