lengthscale,likelihood_variance,kernel_variance,trainable_kernel,trainable_variance,trainable_lengthscale,avg_rmse,rmse_list,avg_mape,mape_list
"[1, 0.08, 0.08]",400.0,625.0,1.0,1.0,0.0,18.323266134718057,"[12.549445951467574, 12.411611340509312, 11.41341888429773, 13.86719407442642, 21.667059274847514, 20.56825776459036, 17.54651907273299, 13.128204226257745, 36.943414699273085, 18.63449134732769, 21.118661355341246, 22.495519849733693, 16.71238018803243, 40.319705982001615, 16.10923939005971, 18.970083338736092, 18.912733815568437, 14.04221503246313, 12.006668690292585, 12.533757449975477, 29.627608547279888, 14.055738981446122, 11.51427085243903, 13.328384545900182, 14.3352798724628, 17.246424589458503, 23.29413136214671, 15.840293402303036, 18.184540967174655, 16.132992284695543, 10.541216223291801, 22.024865682091335, 31.139211193467624, 13.775508348321841]",0.44178662943504077,"[0.3797529938355449, 0.510118090834068, 0.5739844086377818, 0.5204543199689065, 0.29589153228959325, 0.25449882143851044, 0.3833636887477713, 0.3472467952385314, 0.35340333736469254, 0.27965101867588815, 0.3271639647726146, 1.0568356895416584, 0.5019876759385303, 0.38731704513647086, 1.1172138938616167, 0.31480975977739906, 0.27040803823160814, 0.22944250172947836, 0.42563519533529665, 0.47879892170212973, 0.3667923219600145, 0.5833928623890077, 0.46332922498845547, 0.45048354748111524, 0.4182742477098391, 0.30518662454367373, 0.29308484770380255, 0.2381136643316901, 0.7767713426366327, 0.8676455990149715, 0.29310362948872304, 0.298334033494823, 0.38767060193075314, 0.27058516005979283]"
