lengthscale,likelihood_variance,kernel_variance,trainable_kernel,trainable_variance,trainable_lengthscale,avg_rmse,rmse_list
"[0.08, 0.08, 1]",400.0,625.0,1.0,1.0,0.0,19.07653118933961,"[17.50322544258411, 14.717668791138125, 18.07060243582937, 17.751909208942415, 22.874826963607966, 13.870341369162999, 13.271009123866234, 14.59243569294234, 30.828809095338777, 14.45398511505374, 13.15135791784955, 16.515753027633874, 12.394247083179547, 15.60364620715646, 17.59660976283429, 20.09208400275253, 20.725583375516102, 40.53937106490974, 17.14280820110842, 19.684198261843644, 21.078295839649883, 37.63957097994557, 13.119192847531018, 20.964299251816932, 23.772770093277067, 13.052834568129905, 13.82270763348256, 18.09454078065845, 21.583284500149485, 11.037145781805524, 31.177971737321236, 14.1752335727388, 22.388617863044896, 15.315122844745217]"
